,Protocol Type,Service,Flag,Logged In,Count,Serror Rate,Srv Serror Rate,Rerror Rate,Srv Rerror Rate,Same Srv Rate,Dst Host Count,Dst Host Srv Count,Dst Host Same Srv Rate,Dst Host Serror Rate,Dst Host Srv Serror Rate,Dst Host Rerror Rate,Dst Host Srv Rerror Rate,Difficulty Level,Class
24601,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,59,1.0,0.0,0.0,0.0,0.0,16,1
24602,2,49,9,0,58,0.0,0.0,0.0,0.0,0.34,255,54,0.21,0.0,0.0,0.0,0.0,18,1
24603,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,58,1.0,0.0,0.0,0.0,0.0,15,1
24604,1,49,4,0,1,0.0,0.0,1.0,1.0,1.0,129,1,0.01,0.05,0.0,0.61,1.0,15,1
24605,2,49,9,0,15,0.0,0.0,0.0,0.0,0.07,255,1,0.0,0.03,0.0,0.67,0.0,16,1
24606,1,49,4,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.0,0.0,0.93,1.0,18,1
24607,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,45,1.0,0.0,0.0,0.0,0.0,15,1
24608,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,64,1.0,0.0,0.0,0.0,0.0,17,1
24609,1,49,1,0,255,0.1,0.0,0.89,1.0,0.0,255,1,0.0,0.1,0.0,0.89,1.0,20,1
24610,2,49,9,0,31,0.0,0.0,0.0,0.0,0.06,255,2,0.01,0.0,0.0,0.05,0.0,20,1
24611,1,49,4,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.0,0.0,0.76,1.0,18,1
24612,2,49,9,0,15,0.0,0.0,0.0,0.0,0.27,255,4,0.02,0.0,0.0,0.0,0.0,20,1
24613,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,64,1.0,0.0,0.0,0.0,0.0,18,1
24614,1,49,1,0,257,0.04,0.0,0.94,1.0,0.0,255,1,0.0,0.04,0.0,0.92,1.0,20,1
24615,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,78,1.0,0.0,0.0,0.0,0.0,17,1
24616,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,75,1.0,0.0,0.0,0.0,0.0,16,1
24617,1,56,10,0,1,1.0,1.0,0.0,0.0,1.0,255,1,0.0,1.0,1.0,0.0,0.0,19,1
24618,1,49,1,0,74,0.09,0.0,0.91,1.0,0.01,255,1,0.0,0.03,0.0,0.27,1.0,20,1
24619,2,49,9,0,4,0.0,0.0,0.0,0.0,0.5,255,2,0.01,0.0,0.0,0.17,0.0,18,1
24620,1,44,1,0,499,0.07,0.0,0.93,1.0,0.0,255,1,0.0,0.04,0.0,0.96,1.0,20,1
24621,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,129,1.0,0.0,0.0,0.0,0.0,16,1
24622,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,79,1.0,0.0,0.0,0.0,0.0,17,1
24623,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,111,1.0,0.0,0.0,0.0,0.0,15,1
24624,1,63,9,0,1,0.0,0.0,0.0,0.0,1.0,18,2,0.06,0.0,0.0,0.78,0.0,2,1
24625,1,44,4,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.0,0.0,1.0,1.0,15,1
24626,2,49,9,0,165,0.0,0.0,0.0,0.0,0.88,255,177,0.69,0.0,0.0,0.0,0.0,16,1
24627,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,82,1.0,0.0,0.0,0.0,0.0,16,1
24628,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,135,1.0,0.0,0.0,0.0,0.0,15,1
24629,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,3,79,1.0,0.0,0.0,0.0,0.0,16,1
24630,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,4,255,1.0,0.0,0.0,0.0,0.0,18,1
24631,1,44,4,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.0,0.0,1.0,1.0,15,1
24632,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,71,1.0,0.0,0.0,0.0,0.0,17,1
24633,2,44,9,0,19,0.0,0.0,0.0,0.0,0.16,255,3,0.01,0.0,0.0,0.46,0.0,20,1
24634,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,15,1.0,0.0,0.0,0.0,0.0,16,1
24635,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,135,1.0,0.0,0.0,0.0,0.0,15,1
24636,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,142,1.0,0.0,0.0,0.0,0.0,15,1
24637,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,71,1.0,0.0,0.0,0.0,0.0,18,1
24638,1,49,1,0,229,0.04,0.0,0.93,1.0,0.0,255,1,0.0,0.04,0.0,0.85,1.0,20,1
24639,1,49,4,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.0,0.0,0.73,1.0,15,1
24640,1,5,4,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.0,0.0,0.99,1.0,15,1
24641,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,78,1.0,0.0,0.0,0.0,0.0,17,1
24642,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,49,1.0,0.0,0.0,0.0,0.0,18,1
24643,1,44,1,0,510,0.19,0.0,0.81,1.0,0.0,255,1,0.0,0.2,0.0,0.8,1.0,20,1
24644,2,44,9,0,36,0.0,0.0,0.0,0.0,0.08,255,3,0.01,0.0,0.0,0.0,0.0,20,1
24645,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,129,1.0,0.0,0.0,0.0,0.0,16,1
24646,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,124,1.0,0.0,0.0,0.0,0.0,15,1
24647,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,49,1.0,0.0,0.0,0.0,0.0,17,1
24648,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,60,1.0,0.0,0.0,0.0,0.0,17,1
24649,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,16,1.0,0.0,0.0,0.0,0.0,17,1
24650,1,63,2,0,43,0.0,0.0,1.0,1.0,0.02,255,1,0.0,0.0,0.0,0.85,1.0,18,1
24651,1,11,9,0,1,0.0,0.0,0.0,0.0,1.0,34,2,0.03,0.0,0.0,0.85,0.0,5,1
24652,2,49,9,0,35,0.0,0.0,0.0,0.0,0.26,255,12,0.05,0.13,0.0,0.78,0.0,18,1
24653,1,44,4,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.0,0.0,1.0,1.0,18,1
24654,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,189,1.0,0.0,0.0,0.0,0.0,16,1
24655,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,4,88,1.0,0.0,0.0,0.0,0.0,16,1
24656,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,217,1.0,0.0,0.0,0.0,0.0,15,1
24657,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,14,1.0,0.0,0.0,0.0,0.0,15,1
24658,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,24,1.0,0.0,0.0,0.0,0.0,15,1
24659,1,49,3,0,228,0.63,0.5,0.37,0.5,0.01,255,2,0.01,0.56,0.5,0.33,0.5,20,1
24660,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,94,1.0,0.0,0.0,0.0,0.0,15,1
24661,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,43,1.0,0.0,0.0,0.0,0.0,15,1
24662,1,49,4,0,1,0.0,0.0,1.0,1.0,1.0,110,1,0.01,0.0,0.0,0.1,1.0,14,1
24663,1,49,4,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.0,0.0,1.0,1.0,18,1
24664,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,44,1.0,0.0,0.0,0.0,0.0,16,1
24665,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,61,1.0,0.0,0.0,0.0,0.0,17,1
24666,1,11,4,0,1,0.0,0.0,1.0,1.0,1.0,151,1,0.01,0.0,0.0,0.34,1.0,13,1
24667,1,49,4,0,1,0.0,0.0,1.0,1.0,1.0,147,1,0.01,0.0,0.0,0.33,1.0,15,1
24668,1,44,4,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.0,0.0,1.0,1.0,15,1
24669,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,3,35,1.0,0.0,0.0,0.0,0.0,16,1
24670,1,49,4,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.0,0.0,1.0,1.0,15,1
24671,1,63,2,0,1,0.0,0.0,1.0,1.0,1.0,18,1,0.06,0.0,0.0,0.94,1.0,12,1
24672,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,248,1.0,0.0,0.0,0.0,0.0,15,1
24673,1,44,1,0,510,0.1,0.0,0.9,1.0,0.0,255,1,0.0,0.11,0.0,0.89,1.0,20,1
24674,1,49,1,0,511,0.07,0.0,0.91,1.0,0.0,255,1,0.0,0.1,0.0,0.87,1.0,20,1
24675,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,105,1.0,0.0,0.0,0.0,0.0,15,1
24676,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,202,1.0,0.0,0.0,0.0,0.0,15,1
24677,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,35,1.0,0.0,0.0,0.0,0.0,17,1
24678,1,44,1,0,511,0.08,0.0,0.91,1.0,0.0,255,1,0.0,0.08,0.0,0.92,1.0,18,1
24679,1,49,1,0,118,0.01,0.0,0.92,1.0,0.01,255,1,0.0,0.0,0.0,0.43,1.0,20,1
24680,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,30,1.0,0.0,0.0,0.0,0.0,16,1
24681,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,81,1.0,0.0,0.0,0.0,0.0,17,1
24682,1,44,1,0,460,0.08,0.0,0.92,1.0,0.0,255,1,0.0,0.06,0.0,0.94,1.0,18,1
24683,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,3,123,1.0,0.0,0.0,0.0,0.0,15,1
24684,1,44,1,0,511,0.23,0.0,0.77,1.0,0.0,255,1,0.0,0.16,0.0,0.84,1.0,20,1
24685,1,28,1,0,2,0.0,0.0,1.0,1.0,0.5,255,1,0.0,0.0,0.0,0.56,1.0,16,1
24686,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,4,255,1.0,0.0,0.0,0.0,0.0,18,1
24687,2,49,9,0,23,0.0,0.0,0.0,0.0,0.39,255,47,0.18,0.0,0.0,0.29,0.0,17,1
24688,2,49,9,0,2,0.0,0.0,0.0,0.0,1.0,236,196,0.83,0.0,0.0,0.0,0.0,11,1
24689,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,254,1.0,0.0,0.0,0.0,0.0,18,1
24690,2,49,9,0,10,0.0,0.0,0.0,0.0,0.3,255,38,0.15,0.02,0.0,0.14,0.0,17,1
24691,1,49,4,0,260,0.0,0.0,1.0,1.0,0.01,255,2,0.01,0.0,0.0,1.0,1.0,21,1
24692,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,56,1.0,0.0,0.0,0.0,0.0,17,1
24693,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,69,1.0,0.0,0.0,0.0,0.0,16,1
24694,2,49,9,0,54,0.0,0.0,0.0,0.0,0.04,255,2,0.01,0.0,0.0,0.82,0.0,20,1
24695,1,49,0,0,1,0.0,0.0,0.0,0.0,1.0,156,1,0.01,0.04,0.0,0.63,0.0,11,1
24696,1,49,1,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.0,0.0,0.2,1.0,18,1
24697,2,49,9,0,1,0.0,0.0,0.0,0.0,1.0,105,89,0.85,0.0,0.0,0.0,0.0,13,1
24698,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,59,1.0,0.0,0.0,0.0,0.0,17,1
24699,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,6,1.0,0.0,0.0,0.0,0.0,16,1
24700,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,47,1.0,0.0,0.0,0.0,0.0,18,1
24701,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,205,1.0,0.0,0.0,0.0,0.0,15,1
24702,1,44,1,0,328,0.06,0.0,0.9,1.0,0.0,255,1,0.0,0.08,0.0,0.89,1.0,18,1
24703,1,49,4,0,1,0.0,0.0,1.0,1.0,1.0,122,1,0.01,0.0,0.0,0.19,1.0,14,1
24704,1,49,4,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.0,0.0,1.0,1.0,15,1
24705,1,49,1,0,208,0.06,0.0,0.88,1.0,0.0,255,1,0.0,0.05,0.0,0.72,1.0,20,1
24706,1,49,3,0,234,0.63,0.5,0.37,0.5,0.01,255,2,0.01,0.58,0.5,0.34,0.5,20,1
24707,1,49,4,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.0,0.0,0.93,1.0,18,1
24708,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,198,1.0,0.0,0.0,0.0,0.0,15,1
24709,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,31,1.0,0.0,0.0,0.0,0.0,17,1
24710,1,44,1,0,509,0.21,0.0,0.78,1.0,0.0,255,1,0.0,0.21,0.0,0.79,1.0,20,1
24711,2,49,9,0,31,0.0,0.0,0.0,0.0,0.16,255,8,0.03,0.13,0.0,0.79,0.0,17,1
24712,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,61,1.0,0.0,0.0,0.0,0.0,18,1
24713,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,100,1.0,0.0,0.0,0.0,0.0,15,1
24714,1,49,4,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.0,0.0,0.97,1.0,18,1
24715,1,49,10,0,1,1.0,1.0,0.0,0.0,1.0,54,1,0.02,0.85,1.0,0.0,0.0,18,1
24716,1,44,1,0,390,0.09,0.0,0.91,1.0,0.0,255,1,0.0,0.11,0.0,0.89,1.0,18,1
24717,1,31,1,0,152,0.05,0.0,0.93,1.0,0.01,255,1,0.0,0.03,0.0,0.57,1.0,15,1
24718,1,49,4,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.0,0.0,0.58,1.0,18,1
24719,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,207,1.0,0.0,0.0,0.0,0.0,15,1
24720,1,44,4,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.0,0.0,1.0,1.0,15,1
24721,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,4,180,1.0,0.0,0.0,0.0,0.0,15,1
24722,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,4,96,1.0,0.0,0.0,0.0,0.0,17,1
24723,1,49,1,0,62,0.11,0.0,0.89,1.0,0.02,255,1,0.0,0.03,0.0,0.23,1.0,20,1
24724,1,49,1,0,1,0.0,0.0,1.0,1.0,1.0,40,1,0.03,0.0,0.0,0.95,1.0,16,1
24725,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,109,1.0,0.0,0.0,0.0,0.0,15,1
24726,2,49,9,0,8,0.0,0.0,0.0,0.0,0.12,255,29,0.11,0.16,0.0,0.38,0.0,17,1
24727,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,87,1.0,0.0,0.0,0.0,0.0,17,1
24728,1,49,1,0,201,0.01,0.0,0.96,1.0,0.0,255,1,0.0,0.01,0.0,0.76,1.0,20,1
24729,1,49,10,0,1,1.0,1.0,0.0,0.0,1.0,112,1,0.01,0.93,1.0,0.0,0.0,18,1
24730,2,49,9,0,110,0.0,0.0,0.0,0.0,0.66,255,132,0.52,0.0,0.0,0.0,0.0,18,1
24731,1,19,2,0,1,0.0,0.0,1.0,1.0,1.0,2,2,0.5,0.0,0.0,1.0,1.0,9,1
24732,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,39,1.0,0.0,0.0,0.0,0.0,16,1
24733,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,39,1.0,0.0,0.0,0.0,0.0,16,1
24734,1,49,4,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.0,0.0,0.73,1.0,18,1
24735,0,15,9,0,3,0.0,0.0,0.0,0.0,1.0,3,3,1.0,0.0,0.0,0.0,0.0,5,1
24736,1,49,1,0,2,0.0,0.0,1.0,1.0,0.5,255,1,0.0,0.0,0.0,0.31,1.0,20,1
24737,1,49,4,0,23,0.0,0.0,1.0,1.0,0.09,193,2,0.01,0.01,0.0,0.37,1.0,18,1
24738,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,25,1.0,0.0,0.0,0.0,0.0,15,1
24739,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,111,1.0,0.0,0.0,0.0,0.0,15,1
24740,1,49,4,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.0,0.0,0.63,1.0,18,1
24741,1,49,4,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.0,0.0,0.89,1.0,18,1
24742,1,49,1,0,1,0.0,0.0,1.0,1.0,1.0,30,2,0.03,0.0,0.0,0.9,1.0,17,1
24743,1,49,4,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.0,0.0,1.0,1.0,15,1
24744,1,24,10,0,1,1.0,1.0,0.0,0.0,1.0,255,1,0.0,1.0,1.0,0.0,0.0,17,1
24745,1,24,4,0,1,0.0,0.0,1.0,0.17,1.0,255,148,0.58,0.0,0.0,0.31,0.01,3,1
24746,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,6,1,0.17,0.0,0.0,0.67,0.0,2,1
24747,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,255,1.0,0.0,0.0,0.0,0.0,18,1
24748,1,49,1,0,245,0.1,0.0,0.89,1.0,0.0,255,1,0.0,0.1,0.0,0.87,1.0,20,1
24749,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,28,1.0,0.0,0.0,0.0,0.0,17,1
24750,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,238,1.0,0.0,0.0,0.0,0.0,15,1
24751,1,57,9,0,511,0.07,0.0,0.91,0.0,0.0,255,1,0.0,0.07,0.0,0.89,0.0,15,1
24752,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,31,1.0,0.0,0.0,0.0,0.0,16,1
24753,1,49,4,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.0,0.0,1.0,1.0,15,1
24754,1,49,4,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.0,0.0,0.84,1.0,15,1
24755,1,49,4,0,1,0.0,0.0,1.0,1.0,1.0,152,1,0.01,0.0,0.0,0.35,1.0,15,1
24756,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,81,1.0,0.0,0.0,0.0,0.0,16,1
24757,1,49,1,0,226,0.04,0.0,0.93,1.0,0.0,255,1,0.0,0.04,0.0,0.84,1.0,20,1
24758,1,44,4,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.0,0.0,1.0,1.0,18,1
24759,2,49,9,0,125,0.0,0.0,0.0,0.0,0.92,255,183,0.72,0.0,0.0,0.0,0.0,16,1
24760,1,49,1,0,38,0.0,0.0,0.97,1.0,0.03,156,1,0.01,0.0,0.0,0.26,1.0,16,1
24761,1,49,4,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.0,0.0,0.18,1.0,15,1
24762,1,49,1,0,280,0.03,0.0,0.95,1.0,0.0,255,1,0.0,0.04,0.0,0.92,1.0,20,1
24763,1,49,10,0,1,1.0,1.0,0.0,0.0,1.0,158,1,0.01,0.95,1.0,0.0,0.0,19,1
24764,1,44,1,0,397,0.09,0.0,0.91,1.0,0.0,255,1,0.0,0.11,0.0,0.89,1.0,17,1
24765,1,52,1,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.0,0.0,1.0,1.0,18,1
24766,1,58,5,0,13,0.77,1.0,0.23,0.0,0.23,255,3,0.01,0.04,1.0,0.01,0.0,17,1
24767,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,58,1.0,0.0,0.0,0.0,0.0,15,1
24768,2,49,9,0,22,0.0,0.0,0.0,0.0,0.23,255,5,0.02,0.16,0.0,0.55,0.0,18,1
24769,1,49,1,0,307,0.07,0.0,0.89,1.0,0.0,255,1,0.0,0.08,0.0,0.89,1.0,18,1
24770,1,49,5,0,170,0.08,1.0,0.91,0.0,0.01,255,1,0.0,0.05,1.0,0.62,0.0,21,1
24771,2,49,9,0,10,0.0,0.0,0.0,0.0,0.2,255,2,0.01,0.02,0.0,0.18,0.0,18,1
24772,1,53,4,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.0,0.0,1.0,1.0,15,1
24773,1,49,4,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.0,0.0,0.9,1.0,17,1
24774,2,49,9,0,2,0.0,0.0,0.0,0.0,1.0,255,2,0.01,0.0,0.0,0.0,0.0,17,1
24775,1,44,1,0,399,0.07,0.0,0.9,1.0,0.0,255,1,0.0,0.08,0.0,0.91,1.0,17,1
24776,2,49,9,0,12,0.0,0.0,0.0,0.0,0.67,255,8,0.03,0.03,0.0,0.81,0.0,18,1
24777,1,44,1,0,509,0.18,0.0,0.82,1.0,0.0,255,1,0.0,0.16,0.0,0.84,1.0,20,1
24778,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,4,180,1.0,0.0,0.0,0.0,0.0,15,1
24779,1,49,1,0,90,0.01,0.0,0.92,1.0,0.01,215,1,0.0,0.0,0.0,0.4,1.0,18,1
24780,1,49,4,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.0,0.0,0.87,1.0,15,1
24781,2,49,9,0,83,0.0,0.0,0.0,0.0,0.67,255,118,0.46,0.0,0.0,0.0,0.0,18,1
24782,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,255,1.0,0.0,0.0,0.0,0.0,18,1
24783,1,49,1,0,108,0.07,0.0,0.91,1.0,0.01,255,1,0.0,0.03,0.0,0.4,1.0,20,1
24784,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,29,1.0,0.0,0.0,0.0,0.0,15,1
24785,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,193,1.0,0.0,0.0,0.0,0.0,16,1
24786,2,49,9,0,118,0.0,0.0,0.0,0.0,0.83,255,148,0.58,0.0,0.0,0.0,0.0,18,1
24787,1,49,1,0,1,0.0,0.0,1.0,1.0,1.0,10,2,0.1,0.0,0.0,1.0,1.0,16,1
24788,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,133,1.0,0.0,0.0,0.0,0.0,16,1
24789,1,49,4,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.0,0.0,0.89,1.0,18,1
24790,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,3,171,1.0,0.0,0.0,0.0,0.0,15,1
24791,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,95,1.0,0.0,0.0,0.0,0.0,15,1
24792,2,49,9,0,6,0.0,0.0,0.0,0.0,0.33,255,45,0.18,0.0,0.0,0.0,0.0,17,1
24793,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,3,71,1.0,0.0,0.0,0.0,0.0,16,1
24794,1,11,9,0,1,0.0,0.0,0.0,0.0,1.0,34,2,0.03,0.0,0.0,0.91,0.5,5,1
24795,1,54,9,1,3,0.0,0.0,0.0,0.0,0.33,185,128,0.36,0.0,0.0,0.31,0.0,0,1
24796,2,49,9,0,6,0.0,0.0,0.0,0.0,1.0,255,6,0.02,0.13,0.0,0.84,0.0,17,1
24797,1,49,4,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.0,0.0,1.0,1.0,15,1
24798,1,49,1,0,125,0.01,0.0,0.92,1.0,0.01,255,1,0.0,0.0,0.0,0.45,1.0,20,1
24799,2,49,9,0,142,0.0,0.0,0.0,0.0,0.86,255,164,0.64,0.0,0.0,0.0,0.0,17,1
24800,1,49,1,0,2,0.0,0.0,1.0,1.0,0.5,251,1,0.0,0.0,0.0,0.1,1.0,20,1
24801,1,49,1,0,279,0.11,0.0,0.88,1.0,0.0,255,1,0.0,0.12,0.0,0.87,1.0,20,1
24802,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,60,1.0,0.0,0.0,0.0,0.0,17,1
24803,1,49,1,0,272,0.03,0.0,0.94,1.0,0.0,255,1,0.0,0.04,0.0,0.92,1.0,20,1
24804,1,44,1,0,510,0.07,0.0,0.93,1.0,0.0,255,1,0.0,0.04,0.0,0.96,1.0,20,1
24805,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,34,1.0,0.0,0.0,0.0,0.0,16,1
24806,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,77,1.0,0.0,0.0,0.0,0.0,16,1
24807,1,49,4,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.0,0.0,0.96,1.0,18,1
24808,1,8,3,0,129,0.0,0.0,1.0,1.0,0.01,255,1,0.0,0.0,0.0,0.53,1.0,19,1
24809,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,222,1.0,0.0,0.0,0.0,0.0,15,1
24810,1,49,4,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.0,0.0,0.94,1.0,16,1
24811,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,42,1.0,0.0,0.0,0.0,0.0,18,1
24812,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,132,1.0,0.0,0.0,0.0,0.0,16,1
24813,1,49,1,0,192,0.07,0.0,0.87,1.0,0.01,255,1,0.0,0.05,0.0,0.66,1.0,20,1
24814,2,49,9,0,19,0.0,0.0,0.0,0.0,0.26,255,25,0.1,0.0,0.0,0.58,0.0,15,1
24815,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,3,11,1.0,0.0,0.0,0.0,0.0,15,1
24816,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,2,10,1.0,0.0,0.0,0.0,0.0,17,1
24817,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,125,1.0,0.0,0.0,0.0,0.0,16,1
24818,1,49,1,0,345,0.03,0.0,0.96,1.0,0.0,255,1,0.0,0.03,0.0,0.97,1.0,17,1
24819,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,1,25,1.0,0.0,0.0,0.0,0.0,17,1
24820,1,49,1,0,105,0.01,0.0,0.91,1.0,0.01,255,1,0.0,0.0,0.0,0.38,1.0,20,1
24821,1,49,1,0,1,0.0,0.0,1.0,1.0,1.0,28,1,0.04,0.0,0.0,0.89,1.0,17,1
24822,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,4,24,1.0,0.0,0.0,0.0,0.0,18,1
24823,1,49,1,0,511,0.07,0.0,0.91,1.0,0.0,255,1,0.0,0.07,0.0,0.87,1.0,20,1
24824,2,49,9,0,130,0.0,0.0,0.0,0.0,0.72,255,146,0.57,0.0,0.0,0.0,0.0,18,1
24825,1,49,1,0,15,0.0,0.0,0.87,1.0,0.07,255,1,0.0,0.0,0.0,0.06,1.0,19,1
24826,1,44,5,0,509,0.09,1.0,0.91,0.0,0.0,255,1,0.0,0.13,1.0,0.87,0.0,21,1
